M is representing peak till the message
Malloc-M represents malloc memory at the message
Available-M represents available memory in the system
STATS:: |   before Check: Tanglewood : M=1719.05mb, Malloc-M=482mb, Available-M=115177mb, T=0s CPU=0s W=(2026-04-29 14:20:30)
STATS:: |   after  Check: Tanglewood : M=1719.05mb, Malloc-M=482mb, Available-M=115160mb, T=1s CPU=0.06s W=(2026-04-29 14:20:31)
STATS:: after  Check: check_fv : M=1719.05mb, Malloc-M=482mb, Available-M=115156mb, T=1s CPU=0.12s W=(2026-04-29 14:20:31)
STATS:: before DfgBuild: First_fileCopyForSaveOnTheFly : M=1719.04mb, Malloc-M=482mb, Available-M=115166mb, T=0s CPU=0s W=(2026-04-29 14:20:41)
STATS:: after  DfgBuild: First_fileCopyForSaveOnTheFly : M=1719.04mb, Malloc-M=482mb, Available-M=115167mb, T=0s CPU=0.01s W=(2026-04-29 14:20:41)
STATS:: before DfgBuild: saveProofDb_lastUpdate : M=1719.04mb, Malloc-M=482mb, Available-M=115169mb, T=0s CPU=0s W=(2026-04-29 14:20:41)
STATS:: after  DfgBuild: saveProofDb_lastUpdate : M=1719.04mb, Malloc-M=482mb, Available-M=115169mb, T=0s CPU=0s W=(2026-04-29 14:20:41)
STATS:: before compressRMADB: compressRMADB : M=1719.04mb, Malloc-M=482mb, Available-M=115169mb, T=0s CPU=0s W=(2026-04-29 14:20:41)
STATS:: after  compressRMADB: compressRMADB : M=1719.04mb, Malloc-M=482mb, Available-M=115172mb, T=0s CPU=0.01s W=(2026-04-29 14:20:41)
STATS:: before deleteAllFilesExceptGz: deleteAllFilesExceptGz : M=1719.04mb, Malloc-M=482mb, Available-M=115172mb, T=0s CPU=0s W=(2026-04-29 14:20:41)
STATS:: after  deleteAllFilesExceptGz: deleteAllFilesExceptGz : M=1719.04mb, Malloc-M=483mb, Available-M=115172mb, T=0s CPU=0s W=(2026-04-29 14:20:41)
