M is representing peak till the message
Malloc-M represents malloc memory at the message
Available-M represents available memory in the system
STATS:: |   after  Check: GCDB : M=1719.93mb, Malloc-M=483mb, Available-M=114438mb, T=0s CPU=0s W=(2026-04-30 04:00:30)
STATS:: |   before Check: Tanglewood : M=1719.93mb, Malloc-M=483mb, Available-M=114438mb, T=0s CPU=0s W=(2026-04-30 04:00:30)
STATS:: |   after  Check: Tanglewood : M=1719.93mb, Malloc-M=483mb, Available-M=114416mb, T=1s CPU=0.08s W=(2026-04-30 04:00:31)
STATS:: after  Check: check_fv : M=1719.93mb, Malloc-M=483mb, Available-M=114416mb, T=2s CPU=0.14s W=(2026-04-30 04:00:31)
STATS:: before DfgBuild: First_fileCopyForSaveOnTheFly : M=1719.92mb, Malloc-M=482mb, Available-M=114415mb, T=0s CPU=0s W=(2026-04-30 04:00:40)
STATS:: after  DfgBuild: First_fileCopyForSaveOnTheFly : M=1719.92mb, Malloc-M=482mb, Available-M=114417mb, T=0s CPU=0s W=(2026-04-30 04:00:40)
STATS:: before DfgBuild: saveProofDb_lastUpdate : M=1719.92mb, Malloc-M=482mb, Available-M=114416mb, T=0s CPU=0s W=(2026-04-30 04:00:41)
STATS:: after  DfgBuild: saveProofDb_lastUpdate : M=1719.92mb, Malloc-M=482mb, Available-M=114416mb, T=0s CPU=0s W=(2026-04-30 04:00:41)
STATS:: before compressRMADB: compressRMADB : M=1719.92mb, Malloc-M=482mb, Available-M=114416mb, T=0s CPU=0s W=(2026-04-30 04:00:41)
STATS:: after  compressRMADB: compressRMADB : M=1719.92mb, Malloc-M=482mb, Available-M=114416mb, T=0s CPU=0.01s W=(2026-04-30 04:00:41)
STATS:: before deleteAllFilesExceptGz: deleteAllFilesExceptGz : M=1719.92mb, Malloc-M=482mb, Available-M=114416mb, T=0s CPU=0s W=(2026-04-30 04:00:41)
STATS:: after  deleteAllFilesExceptGz: deleteAllFilesExceptGz : M=1719.92mb, Malloc-M=482mb, Available-M=114417mb, T=0s CPU=0s W=(2026-04-30 04:00:41)
